code;control_digit;name_de;name_en
90715270;5;Untersuchung von Recycling-Anlagen;Recycling plant site investigation
90715280;8;Untersuchung nahrungsmittelverarbeitender Betriebe;Food processing plant site investigation
90720000;0;Umweltschutz;Environmental protection
90721000;7;Dienstleistungen im Bereich Umweltsicherheit;Environmental safety services
90721100;8;Landschaftsschutz;Landscape protection services
90721200;9;Schutz der Ozonschicht;Ozone protection services
90721300;0;Schutz vor Nahrungs- oder Futtermittelkontaminierung;Food or feed contamination protection services
90721400;1;Schutz der genetischen Ressourcen;Genetic resources protection services
90721500;2;Schutz vor toxischen Substanzen;Toxic substances protection services
90721600;3;Strahlenschutz;Radiation protection services
90721700;4;Schutz gefährdeter Arten;Endangered species protection services
90721800;5;Schutz vor natürlichen Risiken oder Gefahren;Natural risks or hazards protection services
90722000;4;Umweltsanierung;Environmental rehabilitation
90722100;5;Sanierung von Industriestandorten;Industrial site rehabilitation
90722200;6;Dekontaminierung;Environmental decontamination services
90722300;7;Landgewinnung;Land reclamation services
90730000;3;Rückverfolgung und Überwachung von Verschmutzungen und Sanierung;Pollution tracking and monitoring and rehabilitation
90731000;0;Dienstleistungen im Zusammenhang mit Luftverschmutzung;Services related to air pollution
90731100;1;Luftqualitätsmanagement;Air quality management
90731200;2;Steuerung oder Eindämmung grenzüberschreitender Luftverschmutzung;Transboundary air pollution management or control services
90731210;5;Erwerb von CO2-Emissionsrechten;Purchase of CO2 emission credits
90731300;3;Schutz vor Luftverschmutzung;Air pollution protection services
90731400;4;Überwachung oder Messung von Luftverschmutzung;Air pollution monitoring or measurement services
90731500;5;Feststellung giftiger Gase;Toxic gas detection services
90731600;6;Überwachung der Methankonzentration;Methane monitoring
90731700;7;Überwachung der Kohlendioxidkonzentration;Carbon dioxide monitoring services
90731800;8;Überwachung der Feinstaubkonzentration;Airborne particle monitoring
90731900;9;Überwachung des Abbaus der Ozonschicht;Ozone depletion monitoring services
90732000;7;Dienstleistungen im Zusammenhang mit Bodenverschmutzung;Services related to soil pollution
90732100;8;Schutz vor Bodenverschmutzung;Soil pollution protection services
90732200;9;Entfernung von verschmutztem Boden;Polluted soil removal services
90732300;0;Behandlung oder Sanierung von verschmutztem Boden;Polluted soil treatment or rehabilitation
90732400;1;Beratung in Sachen Bodenverschmutzung;Soil pollution advisory services
90732500;2;Kartierung von Bodenverschmutzungen;Soil pollution mapping
90732600;3;Messung oder Überwachung von Bodenverschmutzung;Soil pollution measurement or monitoring
90732700;4;Bewertung von Verschmutzungen durch organischen Dünger;Organic fertilizer pollution assessment
90732800;5;Bewertung von Verschmutzungen durch Pestizide;Pesticides pollution assessment
90732900;6;Bewertung von Verschmutzungen durch Nitrate und Phosphate;Nitrates and phosphates pollution assessment
90732910;9;Bewertung von Verschmutzungen durch Nitrate;Nitrates pollution assessment
90732920;2;Bewertung von Verschmutzungen durch Phosphate;Phosphates pollution assessment
90733000;4;Dienstleistungen im Zusammenhang mit Wasserverschmutzung;Services related to water pollution
90733100;5;Überwachung oder Eindämmung von Oberflächengewässerverschmutzungen;Surface water pollution monitoring or control services
90733200;6;Sanierung von Oberflächengewässerverschmutzungen;Surface water pollution rehabilitation services
90733300;7;Schutz vor Oberflächengewässerverschmutzungen;Surface water pollution protection services
90733400;8;Behandlung von Oberflächengewässern;Surface water treatment services
90733500;9;Dränage von Oberflächengewässerverschmutzungen;Surface water pollution drainage services
90733600;0;Steuerung oder Eindämmung grenzüberschreitender Wasserverschmutzung;Transboundary water pollution management or control services
90733700;1;Steuerung oder Eindämmung von Grundwasserverschmutzung;Groundwater pollution monitoring or control services
90733800;2;Dränage von Grundwasserverschmutzung;Groundwater pollution drainage services
90733900;3;Behandlung oder Sanierung von Grundwasserverschmutzung;Groundwater pollution treatment or rehabilitation
90740000;6;Schadstoffrückverfolgung und -überwachung und Sanierung;Pollutants tracking and monitoring and rehabilitation services
90741000;3;Dienstleistungen im Zusammenhang mit Ölverschmutzungen;Services related to oil pollution
90741100;4;Überwachung von Ölleckagen;Oil spillage monitoring services
90741200;5;Bekämpfung von Ölleckagen;Oil spillage control services
90741300;6;Sanierung nach Verschmutzung durch Ölleckagen;Oil spillage rehabilitation services
90742000;0;Dienstleistungen im Zusammenhang mit Lärmbelästigungen;Services related to noise pollution
90742100;1;Bekämpfung von Lärmbelästigungen;Noise control services
90742200;2;Schutz vor Lärmbelästigungen;Noise pollution protection services
90742300;3;Überwachung von Lärmbelästigungen;Noise pollution monitoring services
90742400;4;Beratung in Sachen Lärmbelästigung;Noise pollution advisory services
90743000;7;Dienstleistungen im Zusammenhang mit der Verschmutzung durch giftige Stoffe;Services related to toxic substances pollution
90743100;8;Überwachung giftiger Stoffe;Toxic substances monitoring services
90743200;9;Sanierung nach Verschmutzung durch giftige Stoffe;Toxic substances rehabilitation services
90900000;6;Reinigungs- und Hygienedienste;Cleaning and sanitation services
90910000;9;Reinigungsdienste;Cleaning services
90911000;6;Wohnungs-, Gebäude- und Fensterreinigung;Accommodation, building and window cleaning services
90911100;7;Reinigung von Unterkünften;Accommodation cleaning services
90911200;8;Gebäudereinigung;Building-cleaning services
90911300;9;Fensterreinigung;Window-cleaning services
90912000;3;Strahlreinigung von Rohrgerüsten;Blast-cleaning services for tubular structures
90913000;0;Tank- und Behälterreinigung;Tank and reservoir cleaning services
90913100;1;Tankreinigung;Tank-cleaning services
90913200;2;Behälterreinigung;Reservoir cleaning services
90914000;7;Parkplatzreinigung;Car park cleaning services
90915000;4;Ofen- und Kaminreinigung;Furnace and chimney cleaning services
90916000;1;Reinigung von Telefongeräten;Cleaning services of telephone equipment
90917000;8;Reinigung von Transportmitteln;Cleaning services of transport equipment
90918000;5;Entleerung von Abfallbehältern;Bin-cleaning services
90919000;2;Büro-, Schul- und Büroausstattungsreinigung;Office, school and office equipment cleaning services
90919100;3;Reinigung von Büroausstattung;Cleaning services of office equipment
90919200;4;Büroreinigung;Office cleaning services
90919300;5;Reinigung von Schulen;School cleaning services
90920000;2;Hygienedienste für Gebäude und Anlagen;Facility related sanitation services
90921000;9;Desinfektion und Schädlingsbekämpfung;Disinfecting and exterminating services
90922000;6;Schädlingsbekämpfung;Pest-control services
90923000;3;Rattenbekämpfung;Rat-disinfestation services
90924000;0;Ausräucherung;Fumigation services
92000000;1;Dienstleistungen in den Bereichen Erholung, Kultur und Sport;Recreational, cultural and sporting services
92100000;2;Dienstleistungen im Bereich Film und Videofilm;Motion picture and video services
92110000;5;Film- und Videofilmherstellung und verbundene Dienstleistungen;Motion picture and video tape production and related services
92111000;2;Film- und Videofilmherstellung;Motion picture and video production services
92111100;3;Herstellung von Lehrfilmen und -videofilmen;Training-film and video-tape production
92111200;4;Herstellung von Werbe-, Reklame- und Informationsfilmen und -videofilmen;Advertising, propaganda and information film and video-tape production
92111210;7;Herstellung von Werbefilmen;Advertising film production
92111220;0;Herstellung von Werbevideofilmen;Advertising video-tape production
92111230;3;Herstellung von Reklamefilmen;Propaganda film production
92111240;6;Herstellung von Reklamevideofilmen;Propaganda video-tape production
92111250;9;Herstellung von Informationsfilmen;Information film production
92111260;2;Herstellung von Informationsvideofilmen;Information video-tape production
92111300;5;Herstellung von Unterhaltungsfilmen und -videofilmen;Entertainment film and video-tape production
92111310;8;Herstellung von Unterhaltungsfilmen;Entertainment film production
92111320;1;Herstellung von Unterhaltungsvideofilmen;Entertainment video-tape production
92112000;9;Dienstleistungen im Zusammenhang mit Film- und Videofilmherstellung;Services in connection with motion-picture and video-tape production
92120000;8;Verleih von Filmen und Videofilmen;Motion-picture or video-tape distribution services
92121000;5;Verleih von Videofilmen;Video-tape distribution services
92122000;2;Verleih von Filmen;Motion picture distribution services
92130000;1;Filmvorführungen;Motion picture projection services
92140000;4;Videofilmvorführung;Video-tape projection services
92200000;3;Dienstleistungen in Verbindung mit Rundfunk- und Fernsehprogrammen;Radio and television services
92210000;6;Rundfunkdienste;Radio services
92211000;3;Produktion von Rundfunksendungen;Radio production services
92213000;7;Rundfunksysteme kleinen Maßstabs;Small scale radio systems services
92214000;4;Dienstleistungen im Zusammenhang mit Rundfunkstudios oder -ausstattung;Radio studio or equipment services
92215000;1;GMRS-Funkdienste (General Mobile Radio Services);General Mobile Radio Services (GMRS)
92216000;8;FRS-Funkdienste (Family Radio Services);Family Radio Services (FRS)
92217000;5;GMRS-Funkdienste/FRS-Funkdienste;General Mobile Radio Services/Family Radio Services (GMRS/FRS)
92220000;9;Fernsehdienste;Television services
92221000;6;Produktion von Fernsehsendungen;Television production services
92222000;3;Videoüberwachung (CCTS);Closed circuit television services
92224000;7;Digitales Fernsehen;Digital television
92225000;4;Interaktives Fernsehen;Interactive television
92225100;7;Filmabruf über das Fernsehen;Film-on-demand television
92226000;1;Fernsehprogrammierung;Teleprogrammation
92230000;2;Kabelrundfunk und -fernsehen;Radio and television cable services
92231000;9;Internationale bilaterale Dienste und internationale private Mietleitungen;International bilateral services and international private leased lines
92232000;6;Kabelfernsehen;Cable TV
92300000;4;Unterhaltungsdienste;Entertainment services
92310000;7;Künstlerische und schriftstellerische Tätigkeiten und Darbietungen;Artistic and literary creation and interpretation services
92311000;4;Kunstwerke;Works of art
92312000;1;Künstlerische Dienstleistungen;Artistic services
92312100;2;Unterhaltungsdienstleistungen von Theaterregisseuren, Chören, Musikkapellen und Orchestern;Theatrical producers', singer groups', bands' and orchestras' entertainment services
92312110;5;Unterhaltungsdienstleistungen von Theaterregisseuren;Theatrical producer entertainment services
92312120;8;Unterhaltungsdienstleistungen von Chören;Singer group entertainment services
92312130;1;Unterhaltungsdienstleistungen von Musikkapellen;Band entertainment services
92312140;4;Unterhaltungsdienstleistungen von Orchestern;Orchestral entertainment services
92312200;3;Dienstleistungen von Schriftstellern, Komponisten, Bildhauern, Entertainern und sonstigen Künstlern;Services provided by authors, composers, sculptors, entertainers and other individual artists
